PayStationBlockfaceId,ElementKey,ParkingSpaces,PaidParkingArea,ParkingTimeLimitCategory,PeakHourStart1,PeakHourEnd1,PeakHourStart2,PeakHourEnd2,PaidAreaStartTime,PaidAreaEndTime,EffectiveStartDate,EffectiveEndDate,PaidParkingRate,ParkingCategory,Load,Zone,WeekdayRate1,WeekdayStart1,WeekdayEnd1,WeekdayRate2,WeekdayStart2,WeekdayEnd2,WeekdayRate3,WeekdayStart3,WeekdayEnd3,StartTimeWeekday,EndTimeWeekday,SaturdayRate1,SaturdayStart1,SaturdayEnd1,SaturdayRate2,SaturdayStart2,SaturdayEnd2,SaturdayRate3,SaturdayStart3,SaturdayEnd3,StartTimeSaturday,EndTimeSaturday
7722,35829,0,First Hill,30,,,,,08:00:00,18:00:00,2015-07-24,2015-08-04,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00,4,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00
7723,78782,3,South Lake Union,600,,,,,08:00:00,18:00:00,2015-07-24,2016-06-21,,Paid Parking,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7724,123943,10,Commercial Core,120,,,,,08:00:00,20:00:00,2015-07-23,2016-05-27,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00
7725,57526,10,Commercial Core,120,,,,,08:00:00,20:00:00,2015-07-27,2015-10-29,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00
7726,55642,2,South Lake Union,120,15:00:00,19:00:00,,,08:00:00,18:00:00,2015-07-28,2015-08-12,,Paid Parking,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7727,48126,0,Pioneer Square,30,,,,,08:00:00,18:00:00,2015-07-28,2016-10-08,,Paid Parking,1,0,2.5,08:00:00,11:00:00,3.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,3.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
7728,27398,3,Pioneer Square,120,,,,,08:00:00,18:00:00,2015-07-28,2016-10-08,,Paid Parking,2,1,2.5,08:00:00,11:00:00,3.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,3.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
7729,66578,0,Pioneer Square,,,,,,08:00:00,18:00:00,2015-07-28,2016-10-08,,No Parking Allowed,0,0,2.5,08:00:00,11:00:00,3.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,3.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
7730,56073,4,South Lake Union,120,,,,,08:00:00,18:00:00,2015-07-29,2016-12-10,,Paid Parking,1,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7731,76434,12,South Lake Union,120,,,,,08:00:00,18:00:00,2015-07-29,2016-12-10,,Paid Parking,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7732,80550,3,South Lake Union,120,,,,,08:00:00,18:00:00,2015-07-30,2016-12-10,,Paid Parking,0,1,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7733,69090,6,Pike-Pine,120,,,,,08:00:00,20:00:00,2015-07-30,2015-09-01,,Paid Parking,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
7734,56150,7,Pike-Pine,120,,,,,08:00:00,20:00:00,2015-07-31,2015-09-01,,Paid Parking,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
7735,14698,5,Pike-Pine,120,,,,,08:00:00,20:00:00,2015-07-31,2015-09-01,,Paid Parking,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
7736,2921,14,Pioneer Square,120,,,,,08:00:00,18:00:00,2015-08-01,2017-03-15,,Paid Parking,1,0,3,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00,3,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00
7737,32557,9,First Hill,120,,,,,08:00:00,18:00:00,2015-08-04,2015-08-12,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00,4,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00
7738,37133,2,Pike-Pine,120,,,,,08:00:00,20:00:00,2015-08-04,2015-09-01,,Paid Parking,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
7739,49658,0,Belltown,,,,,,08:00:00,20:00:00,2015-08-04,2016-07-21,,No Parking Allowed,0,0,1.5,08:00:00,11:00:00,1.5,11:00:00,17:00:00,1.5,17:00:00,20:00:00,08:00:00,20:00:00,1.5,08:00:00,11:00:00,1.5,11:00:00,17:00:00,1.5,17:00:00,20:00:00,08:00:00,20:00:00
7740,35829,5,First Hill,120,,,,,08:00:00,18:00:00,2015-08-04,2015-08-12,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00,4,08:00:00,11:00:00,4,11:00:00,18:00:00,,,,08:00:00,18:00:00
7741,58810,9,Belltown,120,,,,,08:00:00,20:00:00,2015-08-06,2016-06-22,,Paid Parking,1,1,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
7742,48214,7,Ballard,240,,,,,08:00:00,18:00:00,2015-08-06,2017-07-02,,Paid Parking,1,0,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00
7743,77317,0,Pike-Pine,,,,,,08:00:00,20:00:00,2015-08-07,2015-09-01,,No Parking Allowed,2,2,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
7744,32126,0,South Lake Union,,,,,,08:00:00,18:00:00,2015-08-07,2015-11-06,,No Parking Allowed,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7745,13057,15,Uptown Triangle,600,,,,,08:00:00,18:00:00,2015-07-19,2017-07-02,,Paid Parking,0,0,1.5,08:00:00,11:00:00,1.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,1.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
7746,13058,24,Uptown Triangle,600,,,,,08:00:00,18:00:00,2015-07-19,2017-07-02,,Paid Parking,0,0,1.5,08:00:00,11:00:00,1.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,1.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
7747,35681,15,Ballard,240,,,,,08:00:00,18:00:00,2015-08-07,2017-07-02,,Paid Parking,3,0,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00
7748,10153,10,South Lake Union,120,,,,,08:00:00,18:00:00,2015-08-08,2016-12-10,,Paid Parking,2,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
7749,12957,6,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7750,80842,9,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7751,8377,11,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7752,54609,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7753,76186,4,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,2,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7754,58410,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7755,9702,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7756,11126,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7757,35713,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7758,35502,4,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7759,77561,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7760,58197,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7761,80841,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7762,35825,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7763,35433,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7764,35821,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7765,79882,6,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7766,56982,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7767,76409,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7768,8609,3,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7769,35434,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7770,81198,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7771,32466,6,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7772,11670,11,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7773,35501,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7774,34309,19,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7775,35714,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7776,77557,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7777,34305,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7778,58181,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Carpool Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7779,76033,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7780,79881,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7781,57190,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7782,34481,6,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7783,34482,9,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7784,11673,4,First Hill,120,15:00:00,18:00:00,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7785,79885,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7786,11873,4,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7787,12950,9,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7788,35717,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7789,35830,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7790,13093,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7791,8242,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7792,77618,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7793,35718,9,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7794,58193,4,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7795,35506,9,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7796,35437,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7797,8374,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7798,80746,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7799,35505,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7800,35705,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7801,76398,6,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7802,58402,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,1,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7803,32558,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7804,12953,10,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7805,76417,5,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7806,11866,6,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7807,76406,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7808,8610,7,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7809,32554,9,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7810,79014,4,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7811,79886,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,1,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
7812,35706,8,First Hill,120,,,,,08:00:00,20:00:00,2015-08-12,2015-08-13,,Restricted Parking Zone,0,0,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,20:00:00,,,,08:00:00,20:00:00
